name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Ольгинка,53.532911,67.4555396,266,192.0,0.62,6.0,70.7,90.7,145.9,99.4
Богатыровка,53.8320424,69.3324422,98,172.0,23.67,8.0,47.8,96.6,124.0,102.9
Озерное,53.5066304,70.280528,150,221.0,29.6,79.0,47.6,126.2,118.7,107.6
Северное,53.6988916,69.6248245,49,170.0,0.26,2.0,50.2,99.2,121.4,104.0
Краснодольское,53.9555301,68.8276289,156,156.0,34.07,0.0,49.5,97.7,129.3,102.3
Южное,53.9757772,68.7356184,125,156.0,27.79,0.0,53.8,95.5,131.0,102.7
Новоберёзовка,53.6939115,70.3287649,34,156.0,24.06,14.0,51.8,103.4,117.9,105.1
Шункырколь,53.8672569,70.8470535,164,127.0,15.02,28.0,62.5,100.6,124.2,107.5
Тихоокеанское,53.9349446,70.8029151,390,120.0,10.24,35.0,62.5,100.6,124.2,107.5
Алабота,53.7980148,70.9733533,37,108.0,8.97,9.0,62.7,110.3,126.5,109.9
Макашевка,54.0519313,68.9453887,398,139.0,41.55,-17.0,54.0,97.1,130.4,103.5
Октябрьское,54.1004005,68.9015722,26,141.0,39.01,33.0,54.0,97.1,130.4,103.5
Краматоровка,54.0508228,68.9904069,63,137.0,44.46,-19.0,59.6,92.6,130.0,103.6
Димитровка,54.2334809,68.8958644,70,135.0,27.14,32.0,60.8,96.7,135.2,105.7
Талап,53.6837144,68.7998199,113,217.0,24.32,-5.0,52.5,91.9,124.5,99.2
Мадениет,53.62549,68.7238598,116,251.0,17.74,29.0,58.9,92.9,126.5,99.0
Привольное,53.2180602,66.9173812,950,180.0,0.8,33.0,73.1,89.8,150.4,100.5
Жамбыл,53.8386141,68.5289597,43,170.0,16.96,-22.0,55.7,91.4,130.5,100.3
Ивановка,54.6591319,68.9296519,,117.0,0.54,23.0,74.8,100.0,155.8,116.5
Искра,54.8169142,68.4480049,247,141.0,30.74,42.0,80.4,96.7,157.7,117.7
Каратал,54.2488791,67.975502,76,119.0,4.01,6.0,69.0,101.3,150.5,111.8
Сосновка,54.9350816,69.7138953,,136.0,33.01,52.0,71.9,94.3,152.3,112.6
Нурымбет,54.4560724,66.1028358,93,162.0,106.68,35.0,83.1,104.7,160.0,117.1
Жанажол,54.3539289,69.5487152,,135.0,42.25,0.0,65.7,93.9,142.5,108.4
