name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Ольгинка,53.532911,67.4555396,266,192.0,0.62,6.0,123.7,158.9,127.3,86.7
Богатыровка,53.8320424,69.3324422,98,172.0,23.67,8.0,77.1,155.7,106.0,87.9
Озерное,53.5066304,70.280528,150,221.0,29.6,79.0,32.3,85.5,93.4,84.6
Северное,53.6988916,69.6248245,49,170.0,0.26,2.0,69.8,137.9,103.0,88.3
Краснодольское,53.9555301,68.8276289,156,156.0,34.07,0.0,76.4,150.7,111.5,88.2
Южное,53.9757772,68.7356184,125,156.0,27.79,0.0,87.1,154.5,112.6,88.3
Новоберёзовка,53.6939115,70.3287649,34,156.0,24.06,14.0,53.7,107.1,96.7,86.2
Шункырколь,53.8672569,70.8470535,164,127.0,15.02,28.0,74.4,119.7,97.7,84.6
Тихоокеанское,53.9349446,70.8029151,390,120.0,10.24,35.0,74.4,119.7,97.7,84.6
Алабота,53.7980148,70.9733533,37,108.0,8.97,9.0,61.1,107.5,96.6,83.9
Макашевка,54.0519313,68.9453887,398,139.0,41.55,-17.0,82.8,149.0,111.0,88.2
Октябрьское,54.1004005,68.9015722,26,141.0,39.01,33.0,82.8,149.0,111.0,88.2
Краматоровка,54.0508228,68.9904069,63,137.0,44.46,-19.0,98.4,152.9,112.1,89.4
Димитровка,54.2334809,68.8958644,70,135.0,27.14,32.0,96.4,153.2,113.2,88.4
Талап,53.6837144,68.7998199,113,217.0,24.32,-5.0,92.1,161.3,109.8,87.5
Мадениет,53.62549,68.7238598,116,251.0,17.74,29.0,102.5,161.9,111.0,86.8
Привольное,53.2180602,66.9173812,950,180.0,0.8,33.0,123.7,152.1,129.4,86.5
Жамбыл,53.8386141,68.5289597,43,170.0,16.96,-22.0,98.9,162.2,114.8,88.3
Ивановка,54.6591319,68.9296519,,117.0,0.54,23.0,108.9,145.6,117.4,87.7
Искра,54.8169142,68.4480049,247,141.0,30.74,42.0,116.7,140.3,111.6,83.3
Каратал,54.2488791,67.975502,76,119.0,4.01,6.0,99.0,145.4,113.5,84.3
Сосновка,54.9350816,69.7138953,,136.0,33.01,52.0,113.2,148.4,115.2,85.1
Нурымбет,54.4560724,66.1028358,93,162.0,106.68,35.0,100.4,126.4,101.5,74.3
Жанажол,54.3539289,69.5487152,,135.0,42.25,0.0,105.7,151.2,117.7,89.6
