name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Ольгинка,53.532911,67.4555396,266,192.0,0.62,6.0,118.3,151.9,166.3,113.3
Богатыровка,53.8320424,69.3324422,98,172.0,23.67,8.0,93.6,189.1,144.4,119.8
Озерное,53.5066304,70.280528,150,221.0,29.6,79.0,87.1,230.6,145.7,132.1
Северное,53.6988916,69.6248245,49,170.0,0.26,2.0,97.7,192.9,142.9,122.4
Краснодольское,53.9555301,68.8276289,156,156.0,34.07,0.0,97.9,193.0,149.8,118.6
Южное,53.9757772,68.7356184,125,156.0,27.79,0.0,103.5,183.6,151.1,118.5
Новоберёзовка,53.6939115,70.3287649,34,156.0,24.06,14.0,100.5,200.3,141.1,125.7
Шункырколь,53.8672569,70.8470535,164,127.0,15.02,28.0,100.6,161.9,139.8,121.1
Тихоокеанское,53.9349446,70.8029151,390,120.0,10.24,35.0,100.6,161.9,139.8,121.1
Алабота,53.7980148,70.9733533,37,108.0,8.97,9.0,97.0,170.6,141.4,122.8
Макашевка,54.0519313,68.9453887,398,139.0,41.55,-17.0,103.0,185.3,148.6,118.0
Октябрьское,54.1004005,68.9015722,26,141.0,39.01,33.0,103.0,185.3,148.6,118.0
Краматоровка,54.0508228,68.9904069,63,137.0,44.46,-19.0,111.0,172.5,147.9,117.9
Димитровка,54.2334809,68.8958644,70,135.0,27.14,32.0,109.4,173.9,149.9,117.1
Талап,53.6837144,68.7998199,113,217.0,24.32,-5.0,102.9,180.1,152.0,121.2
Мадениет,53.62549,68.7238598,116,251.0,17.74,29.0,107.7,170.0,155.8,121.9
Привольное,53.2180602,66.9173812,950,180.0,0.8,33.0,110.8,136.2,161.7,108.1
Жамбыл,53.8386141,68.5289597,43,170.0,16.96,-22.0,108.7,178.4,155.8,119.8
Ивановка,54.6591319,68.9296519,,117.0,0.54,23.0,122.8,164.3,160.5,120.0
Искра,54.8169142,68.4480049,247,141.0,30.74,42.0,138.1,166.0,170.5,127.2
Каратал,54.2488791,67.975502,76,119.0,4.01,6.0,115.8,170.1,159.2,118.3
Сосновка,54.9350816,69.7138953,,136.0,33.01,52.0,125.9,165.1,165.9,122.7
Нурымбет,54.4560724,66.1028358,93,162.0,106.68,35.0,134.7,169.7,180.9,132.4
Жанажол,54.3539289,69.5487152,,135.0,42.25,0.0,113.0,161.6,149.2,113.5
