name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Ольгинка,53.532911,67.4555396,266,192.0,0.62,6.0,62.7,80.5,117.3,79.9
Богатыровка,53.8320424,69.3324422,98,172.0,23.67,8.0,32.7,66.0,100.3,83.2
Озерное,53.5066304,70.280528,150,221.0,29.6,79.0,24.1,63.8,97.9,88.8
Северное,53.6988916,69.6248245,49,170.0,0.26,2.0,38.4,75.9,99.6,85.3
Краснодольское,53.9555301,68.8276289,156,156.0,34.07,0.0,30.9,60.9,96.4,76.3
Южное,53.9757772,68.7356184,125,156.0,27.79,0.0,37.0,65.6,97.0,76.0
Новоберёзовка,53.6939115,70.3287649,34,156.0,24.06,14.0,44.4,88.6,97.5,86.9
Шункырколь,53.8672569,70.8470535,164,127.0,15.02,28.0,54.0,86.9,97.2,84.2
Тихоокеанское,53.9349446,70.8029151,390,120.0,10.24,35.0,54.0,86.9,97.2,84.2
Алабота,53.7980148,70.9733533,37,108.0,8.97,9.0,52.5,92.3,99.3,86.2
Макашевка,54.0519313,68.9453887,398,139.0,41.55,-17.0,35.7,64.3,94.4,75.0
Октябрьское,54.1004005,68.9015722,26,141.0,39.01,33.0,35.7,64.3,94.4,75.0
Краматоровка,54.0508228,68.9904069,63,137.0,44.46,-19.0,46.5,72.2,95.2,75.9
Димитровка,54.2334809,68.8958644,70,135.0,27.14,32.0,42.1,66.9,94.6,73.9
Талап,53.6837144,68.7998199,113,217.0,24.32,-5.0,43.4,75.9,102.9,82.0
Мадениет,53.62549,68.7238598,116,251.0,17.74,29.0,50.3,79.4,107.1,83.8
Привольное,53.2180602,66.9173812,950,180.0,0.8,33.0,73.5,90.4,125.3,83.7
Жамбыл,53.8386141,68.5289597,43,170.0,16.96,-22.0,45.4,74.5,103.3,79.4
Ивановка,54.6591319,68.9296519,,117.0,0.54,23.0,47.5,63.5,96.2,71.9
Искра,54.8169142,68.4480049,247,141.0,30.74,42.0,51.7,62.1,95.2,71.0
Каратал,54.2488791,67.975502,76,119.0,4.01,6.0,43.1,63.3,97.7,72.6
Сосновка,54.9350816,69.7138953,,136.0,33.01,52.0,52.4,68.7,100.7,74.5
Нурымбет,54.4560724,66.1028358,93,162.0,106.68,35.0,58.7,73.9,105.6,77.3
Жанажол,54.3539289,69.5487152,,135.0,42.25,0.0,50.8,72.6,99.1,75.4
