name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Ольгинка,53.532911,67.4555396,266,192.0,0.62,6.0,54.8,70.4,159.7,108.8
Богатыровка,53.8320424,69.3324422,98,172.0,23.67,8.0,35.8,72.3,146.5,121.5
Озерное,53.5066304,70.280528,150,221.0,29.6,79.0,38.5,102.0,157.5,142.8
Северное,53.6988916,69.6248245,49,170.0,0.26,2.0,39.2,77.3,148.1,126.9
Краснодольское,53.9555301,68.8276289,156,156.0,34.07,0.0,35.1,69.3,143.3,113.4
Южное,53.9757772,68.7356184,125,156.0,27.79,0.0,39.0,69.1,143.6,112.6
Новоберёзовка,53.6939115,70.3287649,34,156.0,24.06,14.0,42.9,85.6,156.0,139.0
Шункырколь,53.8672569,70.8470535,164,127.0,15.02,28.0,53.8,86.6,159.0,137.7
Тихоокеанское,53.9349446,70.8029151,390,120.0,10.24,35.0,53.8,86.6,159.0,137.7
Алабота,53.7980148,70.9733533,37,108.0,8.97,9.0,52.0,91.5,164.6,143.0
Макашевка,54.0519313,68.9453887,398,139.0,41.55,-17.0,37.5,67.4,142.6,113.2
Октябрьское,54.1004005,68.9015722,26,141.0,39.01,33.0,37.5,67.4,142.6,113.2
Краматоровка,54.0508228,68.9904069,63,137.0,44.46,-19.0,43.5,67.5,143.1,114.1
Димитровка,54.2334809,68.8958644,70,135.0,27.14,32.0,41.7,66.2,143.4,112.1
Талап,53.6837144,68.7998199,113,217.0,24.32,-5.0,41.5,72.7,146.1,116.5
Мадениет,53.62549,68.7238598,116,251.0,17.74,29.0,46.7,73.7,149.0,116.5
Привольное,53.2180602,66.9173812,950,180.0,0.8,33.0,54.9,67.5,162.2,108.4
Жамбыл,53.8386141,68.5289597,43,170.0,16.96,-22.0,42.2,69.2,143.9,110.6
Ивановка,54.6591319,68.9296519,,117.0,0.54,23.0,49.2,65.8,139.4,104.2
Искра,54.8169142,68.4480049,247,141.0,30.74,42.0,56.6,68.0,138.1,103.1
Каратал,54.2488791,67.975502,76,119.0,4.01,6.0,46.2,67.8,144.5,107.4
Сосновка,54.9350816,69.7138953,,136.0,33.01,52.0,49.3,64.6,136.6,101.0
Нурымбет,54.4560724,66.1028358,93,162.0,106.68,35.0,67.6,85.1,147.4,107.9
Жанажол,54.3539289,69.5487152,,135.0,42.25,0.0,44.1,63.1,144.2,109.7
