name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Ступинка,54.0147291,67.3786352,227,161.0,11.7,39.0,45.9,59.4,109.6,78.1
Семиполка,54.1257332,67.2814749,522,160.0,23.21,41.0,44.3,59.2,108.7,78.2
Балуан,54.2084526,67.1645093,40,162.0,33.15,47.0,46.9,61.0,109.4,78.9
Крещенка,53.4282278,67.0562982,465,171.0,0.69,37.0,38.5,50.7,113.5,77.1
Белоградовка,53.4953477,66.9956589,99,172.0,6.88,39.0,41.5,53.3,113.6,78.2
Ольгинка,53.532911,67.4555396,266,192.0,0.62,6.0,34.7,44.6,108.9,74.2
Богатыровка,53.8320424,69.3324422,98,172.0,23.67,8.0,10.4,21.1,72.0,59.7
Озерное,53.5066304,70.280528,150,221.0,29.6,79.0,10.3,27.4,62.7,56.8
Северное,53.6988916,69.6248245,49,170.0,0.26,2.0,9.3,18.4,69.0,59.2
Краснодольское,53.9555301,68.8276289,156,156.0,34.07,0.0,11.2,22.1,83.2,65.9
Южное,53.9757772,68.7356184,125,156.0,27.79,0.0,12.2,21.6,85.8,67.3
Новоберёзовка,53.6939115,70.3287649,34,156.0,24.06,14.0,9.5,18.9,63.3,56.5
Шункырколь,53.8672569,70.8470535,164,127.0,15.02,28.0,16.2,26.1,64.9,56.2
Тихоокеанское,53.9349446,70.8029151,390,120.0,10.24,35.0,16.2,26.1,64.9,56.2
Алабота,53.7980148,70.9733533,37,108.0,8.97,9.0,17.0,29.8,63.3,55.0
Макашевка,54.0519313,68.9453887,398,139.0,41.55,-17.0,12.1,21.8,83.4,66.2
Октябрьское,54.1004005,68.9015722,26,141.0,39.01,33.0,12.1,21.8,83.4,66.2
Краматоровка,54.0508228,68.9904069,63,137.0,44.46,-19.0,13.8,21.4,82.6,65.8
Димитровка,54.2334809,68.8958644,70,135.0,27.14,32.0,13.9,22.2,89.6,70.0
Талап,53.6837144,68.7998199,113,217.0,24.32,-5.0,13.6,23.7,79.3,63.2
Мадениет,53.62549,68.7238598,116,251.0,17.74,29.0,16.8,26.6,82.0,64.2
Привольное,53.2180602,66.9173812,950,180.0,0.8,33.0,43.0,52.9,116.5,77.9
Жамбыл,53.8386141,68.5289597,43,170.0,16.96,-22.0,13.8,22.6,85.9,66.0
Ивановка,54.6591319,68.9296519,,117.0,0.54,23.0,46.2,61.7,109.1,81.6
Искра,54.8169142,68.4480049,247,141.0,30.74,42.0,59.7,71.8,111.2,83.0
Каратал,54.2488791,67.975502,76,119.0,4.01,6.0,36.4,53.4,106.2,78.9
Сосновка,54.9350816,69.7138953,,136.0,33.01,52.0,41.1,53.8,111.7,82.6
Нурымбет,54.4560724,66.1028358,93,162.0,106.68,35.0,53.8,67.8,111.2,81.4
Жанажол,54.3539289,69.5487152,,135.0,42.25,0.0,15.3,21.9,97.7,74.3
