name,lat,lon,score,factors_json
Приишимка,54.611111,68.855843,79.0,"[{""name"": ""Река в 0.3 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 11 м (baseline)"", ""impact"": 0.35}]"
Водопроводное,54.555283,68.728447,67.1,"[{""name"": ""Река в 0.8 км (baseline)"", ""impact"": 0.43}, {""name"": ""Превышение над рекой 17 м (baseline)"", ""impact"": 0.24}]"
Красная Горка,54.5550524,68.7689396,47.2,"[{""name"": ""Река в 0.7 км (baseline)"", ""impact"": 0.43}, {""name"": ""Превышение над рекой 28 м (baseline)"", ""impact"": 0.04}]"
Новоникольское,54.527195,68.686737,75.4,"[{""name"": ""Река в 1.1 км (baseline)"", ""impact"": 0.42}, {""name"": ""Превышение над рекой 12 м (baseline)"", ""impact"": 0.33}]"
Золотоноша,52.826229,67.170753,18.4,"[{""name"": ""Река в 11.8 км (baseline)"", ""impact"": 0.18}]"
Червонное,53.2771558,66.7276043,21.7,"[{""name"": ""Река в 10.3 км (baseline)"", ""impact"": 0.22}]"
Бахмут,53.9553438,69.6563407,58.8,"[{""name"": ""Река в 9.4 км (baseline)"", ""impact"": 0.24}, {""name"": ""Превышение над рекой 11 м (baseline)"", ""impact"": 0.35}]"
Виноградовка,53.852486,69.885887,84.3,"[{""name"": ""Река в 2.9 км (baseline)"", ""impact"": 0.38}, {""name"": ""Превышение над рекой 5 м (baseline)"", ""impact"": 0.46}]"
Мироновка,53.840008,69.839554,86.5,"[{""name"": ""Река в 1.1 км (baseline)"", ""impact"": 0.42}, {""name"": ""Превышение над рекой 6 м (baseline)"", ""impact"": 0.44}]"
Чермошнянка,53.956871,69.776093,74.6,"[{""name"": ""Река в 3.9 км (baseline)"", ""impact"": 0.36}, {""name"": ""Превышение над рекой 9 м (baseline)"", ""impact"": 0.39}]"
Вишневка,53.928841,70.116203,61.7,"[{""name"": ""Река в 12.9 км (baseline)"", ""impact"": 0.16}, {""name"": ""Превышение над рекой 5 м (baseline)"", ""impact"": 0.46}]"
Зелёный Гай,53.9415782,70.4052003,32.2,"[{""name"": ""Река в 8.9 км (baseline)"", ""impact"": 0.25}, {""name"": ""Превышение над рекой 26 м (baseline)"", ""impact"": 0.07}]"
Ясная Поляна,53.948624,70.280006,6.7,"[{""name"": ""Река в 17.0 км (baseline)"", ""impact"": 0.07}]"
Новоприречное,53.795761,69.71405,86.4,"[{""name"": ""Река в 1.2 км (baseline)"", ""impact"": 0.42}, {""name"": ""Превышение над рекой 6 м (baseline)"", ""impact"": 0.44}]"
Кантемировское,54.145618,70.074486,0.0,[]
Кирово,54.149075,70.3215452,0.0,[]
Котовское,54.296768,70.103928,0.0,[]
Многоцветное,53.886616,69.540169,57.7,"[{""name"": ""Река в 15.5 км (baseline)"", ""impact"": 0.1}, {""name"": ""Превышение над рекой 4 м (baseline)"", ""impact"": 0.48}]"
Тендик,53.992543,69.8575413,89.8,"[{""name"": ""Река в 0.5 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 5 м (baseline)"", ""impact"": 0.46}]"
Заречное,53.770763,69.769211,79.7,"[{""name"": ""Река в 1.7 км (baseline)"", ""impact"": 0.41}, {""name"": ""Превышение над рекой 9 м (baseline)"", ""impact"": 0.39}]"
Надеждинка,53.913223,69.860298,94.3,"[{""name"": ""Река в 1.7 км (baseline)"", ""impact"": 0.41}, {""name"": ""Превышение над рекой 1 м (baseline)"", ""impact"": 0.53}]"
Октябрьское,53.71431,69.668915,79.9,"[{""name"": ""Река в 0.8 км (baseline)"", ""impact"": 0.43}, {""name"": ""Превышение над рекой 10 м (baseline)"", ""impact"": 0.37}]"
Тапшил,53.573334,70.037659,0.0,[]
Большой Изюм,53.719046,69.63546,84.4,"[{""name"": ""Река в 0.4 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 8 м (baseline)"", ""impact"": 0.4}]"
Драгомировка,53.7520402,69.3697642,34.6,"[{""name"": ""Река в 17.7 км (baseline)"", ""impact"": 0.05}, {""name"": ""Превышение над рекой 14 м (baseline)"", ""impact"": 0.29}]"
Иван-Город,53.7731746,69.3236261,0.0,[]
Обуховка,53.679047,69.398209,37.2,"[{""name"": ""Река в 14.9 км (baseline)"", ""impact"": 0.12}, {""name"": ""Превышение над рекой 16 м (baseline)"", ""impact"": 0.26}]"
Белоярка,53.783981,70.242401,0.0,[]
Донецкое,53.805855,70.097076,46.7,"[{""name"": ""Река в 17.2 км (baseline)"", ""impact"": 0.06}, {""name"": ""Превышение над рекой 8 м (baseline)"", ""impact"": 0.4}]"
Краснокиевка,53.746407,70.227455,0.0,[]
Новогречановка,53.862225,70.424812,40.4,"[{""name"": ""Река в 12.6 км (baseline)"", ""impact"": 0.17}, {""name"": ""Превышение над рекой 17 м (baseline)"", ""impact"": 0.24}]"
Новодворовка,53.849495,70.310371,2.3,"[{""name"": ""Река в 19.0 км (baseline)"", ""impact"": 0.02}]"
Подольское,53.829334,70.079849,48.1,"[{""name"": ""Река в 14.9 км (baseline)"", ""impact"": 0.11}, {""name"": ""Превышение над рекой 10 м (baseline)"", ""impact"": 0.37}]"
Агроном,54.190063,70.534271,0.0,[]
Ильич,54.142712,70.545845,0.0,[]
Молодогвардейское,54.0950466,70.7952992,2.4,"[{""name"": ""Река в 18.9 км (baseline)"", ""impact"": 0.02}]"
Возвышенка,54.437664,70.941399,0.0,[]
Золотая Нива,54.2091188,70.8748844,0.0,[]
Медвежка,54.870277,70.436485,0.0,[]
Новоивановка,53.882401,69.696236,67.8,"[{""name"": ""Река в 7.8 км (baseline)"", ""impact"": 0.27}, {""name"": ""Превышение над рекой 8 м (baseline)"", ""impact"": 0.4}]"
Берёзовка,53.5643554,69.3276584,0.0,[]
Горькое,53.630962,69.152756,0.0,[]
Летовочное,53.735115,68.980431,0.0,[]
Любимовка,53.789822,69.179337,0.0,[]
Подлесное,53.714844,68.990486,0.0,[]
Трудовая Нива,54.663868,69.194862,18.3,"[{""name"": ""Река в 11.9 км (baseline)"", ""impact"": 0.18}]"
Мичурино,53.3954853,66.6237321,0.0,[]
Вознесенка,54.67017,68.81662,76.5,"[{""name"": ""Река в 3.1 км (baseline)"", ""impact"": 0.38}, {""name"": ""Превышение над рекой 9 м (baseline)"", ""impact"": 0.39}]"
Надёжка,54.62022,68.811348,86.0,"[{""name"": ""Река в 2.2 км (baseline)"", ""impact"": 0.4}, {""name"": ""Превышение над рекой 5 м (baseline)"", ""impact"": 0.46}]"
Ольшанка,55.009148,69.102615,82.9,"[{""name"": ""Река в 0.3 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 9 м (baseline)"", ""impact"": 0.39}]"
Соколовка,55.11763,69.203369,66.0,"[{""name"": ""Река в 0.5 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 18 м (baseline)"", ""impact"": 0.22}]"
Большая Малышка,55.096394,69.227661,79.7,"[{""name"": ""Река в 0.9 км (baseline)"", ""impact"": 0.43}, {""name"": ""Превышение над рекой 10 м (baseline)"", ""impact"": 0.37}]"
Коктерек,54.489746,69.461533,0.0,[]
Григорьевка,54.626225,69.545738,0.0,[]
Трудовое,54.552261,69.486176,0.0,[]
Кенжегалы,54.540993,69.564445,0.0,[]
Аралагаш,54.342682,69.172279,0.0,[]
Рублёвка,54.270718,69.143616,0.0,[]
Кременчуг,53.897041,69.267227,0.0,[]
Сарыбай,54.0371175,69.1737805,0.0,[]
Асаново,54.853539,69.452156,0.0,[]
Явленка,54.3462508,68.4566996,43.4,"[{""name"": ""Река в 0.7 км (baseline)"", ""impact"": 0.43}]"
Бирликское,53.041672,66.721931,47.2,"[{""name"": ""Река в 0.7 км (baseline)"", ""impact"": 0.43}, {""name"": ""Превышение над рекой 28 м (baseline)"", ""impact"": 0.04}]"
Ефимовка,53.149876,66.773178,43.3,"[{""name"": ""Река в 0.8 км (baseline)"", ""impact"": 0.43}]"
Токсан би,52.962101,66.622246,56.9,"[{""name"": ""Река в 0.4 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 23 м (baseline)"", ""impact"": 0.13}]"
Нежинка,53.059357,66.739822,42.4,"[{""name"": ""Река в 1.1 км (baseline)"", ""impact"": 0.42}]"
Старобелка,52.982792,66.829201,24.3,"[{""name"": ""Река в 9.2 км (baseline)"", ""impact"": 0.24}]"
Ивановка,54.631046,69.990372,0.0,[]
Полтавка,54.502052,69.781807,0.0,[]
