name,lat,lon,score,factors_json
Полудино,54.862617,69.919205,0.2,"[{""name"": ""Население 1221"", ""impact"": 2.1}, {""name"": ""Река в 47.5 км"", ""impact"": -1.52}, {""name"": ""Снегозапас 117 мм"", ""impact"": 0.83}, {""name"": ""Превышение над рекой 46 м"", ""impact"": -0.83}]"
Чистое,54.915241,70.724121,0.0,"[{""name"": ""Осадки Nov–Mar 110 мм"", ""impact"": -1.31}, {""name"": ""Превышение над рекой 37 м"", ""impact"": -0.79}, {""name"": ""Снегозапас 120 мм"", ""impact"": 0.77}, {""name"": ""Река в 86.6 км"", ""impact"": -0.62}]"
Каракога,54.904881,70.816818,0.0,"[{""name"": ""Население 1726"", ""impact"": 1.95}, {""name"": ""Осадки Nov–Mar 110 мм"", ""impact"": -1.32}, {""name"": ""Река в 92.4 км"", ""impact"": -1.28}, {""name"": ""Превышение над рекой 46 м"", ""impact"": -0.71}]"
Пресновка,54.6686113,67.1452217,0.0,"[{""name"": ""Население 6202"", ""impact"": 1.48}, {""name"": ""Осадки Nov–Mar 105 мм"", ""impact"": -1.24}, {""name"": ""Река в 68.2 км"", ""impact"": -1.17}, {""name"": ""Снегозапас 134% нормы"", ""impact"": 0.69}]"
Айыртау,53.1585244,68.333889,0.0,"[{""name"": ""Снегозапас 152% нормы"", ""impact"": -1.28}, {""name"": ""Высота 321 м"", ""impact"": -0.92}, {""name"": ""Превышение над рекой 52 м"", ""impact"": -0.65}, {""name"": ""Осадки Nov–Mar 120 мм"", ""impact"": 0.49}]"
Лобаново,53.092365,68.433052,0.0,"[{""name"": ""Высота 382 м"", ""impact"": -0.95}, {""name"": ""Превышение над рекой 58 м"", ""impact"": -0.68}, {""name"": ""Снегозапас 151% нормы"", ""impact"": -0.6}, {""name"": ""Осадки Nov–Mar 119 мм"", ""impact"": 0.58}]"
Баянтай,53.261093,67.929214,0.0,"[{""name"": ""Осадки Nov–Mar 128 мм"", ""impact"": 1.66}, {""name"": ""Высота 309 м"", ""impact"": -1.34}, {""name"": ""Снегозапас 158% нормы"", ""impact"": -1.21}, {""name"": ""Превышение над рекой 60 м"", ""impact"": -0.66}]"
Казанка,53.3201718,67.449134,0.0,"[{""name"": ""Высота 222 м"", ""impact"": -2.34}, {""name"": ""Снегозапас 158% нормы"", ""impact"": -1.6}, {""name"": ""Осадки Nov–Mar 130 мм"", ""impact"": 1.4}, {""name"": ""Снегозапас 127 мм"", ""impact"": 0.33}]"
Шукирлик,53.2726138,67.7886323,0.0,"[{""name"": ""Осадки Nov–Mar 128 мм"", ""impact"": 1.68}, {""name"": ""Высота 270 м"", ""impact"": -1.56}, {""name"": ""Снегозапас 158% нормы"", ""impact"": -1.42}, {""name"": ""Население 162"", ""impact"": -0.63}]"
Налобино,55.2455423,68.7915428,0.0,"[{""name"": ""Осадки Nov–Mar 105 мм"", ""impact"": -1.54}, {""name"": ""Снегозапас 140% нормы"", ""impact"": 1.2}, {""name"": ""Снегозапас 117 мм"", ""impact"": 0.72}, {""name"": ""Превышение над рекой 55 м"", ""impact"": -0.67}]"
Бостандык,53.948696,71.406944,0.0,"[{""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -1.9}, {""name"": ""Снегозапас 67 мм"", ""impact"": -1.04}, {""name"": ""Превышение над рекой -6 м"", ""impact"": 1.0}, {""name"": ""Река в 41.5 км"", ""impact"": -0.89}]"
Кишкенеколь,53.6357326,72.3411085,0.0,"[{""name"": ""Осадки Nov–Mar 93 мм"", ""impact"": -1.25}, {""name"": ""Река в 31.3 км"", ""impact"": -1.08}, {""name"": ""Снегозапас 43 мм"", ""impact"": -1.07}, {""name"": ""Население 6590"", ""impact"": 0.89}]"
