name,lat,lon,score,factors_json
Байсал,54.895233,69.553108,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.17}, {""name"": ""Снегозапас 69% нормы"", ""impact"": 0.84}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -0.57}, {""name"": ""Снегозапас 55 мм"", ""impact"": -0.51}]"
Ленинское,54.473019,69.182556,0.0,"[{""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -1.26}, {""name"": ""Снегозапас 48 мм"", ""impact"": -0.9}, {""name"": ""Снегозапас 67% нормы"", ""impact"": 0.83}, {""name"": ""Превышение над рекой 42 м"", ""impact"": -0.61}]"
Смирново,54.51453,69.419189,0.0,"[{""name"": ""Осадки Nov–Mar 99 мм"", ""impact"": -1.24}, {""name"": ""Река в 33.4 км"", ""impact"": -1.08}, {""name"": ""Снегозапас 50 мм"", ""impact"": -1.07}, {""name"": ""Население 5650"", ""impact"": 0.89}]"
Рощинское,54.058678,69.143158,0.0,"[{""name"": ""Осадки Nov–Mar 96 мм"", ""impact"": -1.82}, {""name"": ""Превышение над рекой 3 м"", ""impact"": 1.38}, {""name"": ""Снегозапас 47 мм"", ""impact"": -1.05}, {""name"": ""Река в 42.3 км"", ""impact"": -0.83}]"
Архангельское,54.7801156,68.9461997,0.3,"[{""name"": ""Осадки Nov–Mar 96 мм"", ""impact"": -2.21}, {""name"": ""Река в 1.8 км"", ""impact"": 1.69}, {""name"": ""Снегозапас 62% нормы"", ""impact"": 1.27}, {""name"": ""Высота 112 м"", ""impact"": 1.25}]"
Новокаменка,54.711693,68.983734,0.2,"[{""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -2.24}, {""name"": ""Река в 1.1 км"", ""impact"": 1.77}, {""name"": ""Высота 105 м"", ""impact"": 1.4}, {""name"": ""Снегозапас 48 мм"", ""impact"": -1.27}]"
Петерфельд,54.912373,68.887779,0.0,"[{""name"": ""Осадки Nov–Mar 96 мм"", ""impact"": -1.52}, {""name"": ""Снегозапас 47 мм"", ""impact"": -1.16}, {""name"": ""Население 1579"", ""impact"": 1.02}, {""name"": ""Снегозапас 61% нормы"", ""impact"": 0.63}]"
Подгорное,54.7128156,69.0232742,0.1,"[{""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -1.79}, {""name"": ""Снегозапас 64% нормы"", ""impact"": 1.15}, {""name"": ""Высота 113 м"", ""impact"": 1.12}, {""name"": ""Превышение над рекой 12 м"", ""impact"": 1.01}]"
Боголюбово,54.6174536,68.7288167,2.0,"[{""name"": ""Река в 2.6 км"", ""impact"": 3.28}, {""name"": ""Осадки Nov–Mar 95 мм"", ""impact"": -2.34}, {""name"": ""Население 1210"", ""impact"": 1.94}, {""name"": ""Снегозапас 46 мм"", ""impact"": -1.65}]"
Приишимка,54.611111,68.855843,0.1,"[{""name"": ""Осадки Nov–Mar 96 мм"", ""impact"": -1.72}, {""name"": ""Высота 109 м"", ""impact"": 1.11}, {""name"": ""Снегозапас 63% нормы"", ""impact"": 1.1}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 0.99}]"
Водопроводное,54.555283,68.728447,0.1,"[{""name"": ""Осадки Nov–Mar 95 мм"", ""impact"": -2.13}, {""name"": ""Река в 0.8 км"", ""impact"": 1.43}, {""name"": ""Снегозапас 62% нормы"", ""impact"": 1.21}, {""name"": ""Высота 117 м"", ""impact"": 1.2}]"
Красная Горка,54.5550524,68.7689396,0.0,"[{""name"": ""Осадки Nov–Mar 95 мм"", ""impact"": -1.74}, {""name"": ""Снегозапас 63% нормы"", ""impact"": 1.13}, {""name"": ""Река в 0.7 км"", ""impact"": 0.94}, {""name"": ""Снегозапас 46 мм"", ""impact"": -0.81}]"
Золотоноша,52.826229,67.170753,1.2,"[{""name"": ""Осадки 99% нормы"", ""impact"": 2.26}, {""name"": ""Осадки Nov–Mar 158 мм"", ""impact"": 1.81}, {""name"": ""Снегозапас 108% нормы"", ""impact"": 1.17}, {""name"": ""Высота 303 м"", ""impact"": -0.92}]"
Червонное,53.2771558,66.7276043,0.0,"[{""name"": ""Снегозапас 86% нормы"", ""impact"": 1.3}, {""name"": ""Снегозапас 64 мм"", ""impact"": -0.7}, {""name"": ""Осадки Nov–Mar 118 мм"", ""impact"": 0.7}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -0.69}]"
Бахмут,53.9553438,69.6563407,0.1,"[{""name"": ""Осадки Nov–Mar 100 мм"", ""impact"": -2.08}, {""name"": ""Население 154"", ""impact"": 1.49}, {""name"": ""Снегозапас 72% нормы"", ""impact"": 1.16}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 1.02}]"
Виноградовка,53.852486,69.885887,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -2.01}, {""name"": ""Превышение над рекой 5 м"", ""impact"": 1.6}, {""name"": ""Река в 2.9 км"", ""impact"": 0.89}, {""name"": ""Снегозапас 44 мм"", ""impact"": -0.79}]"
