name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Надёжка,54.7420524,71.0130941,539,128.0,91.22,41.0,81.0,106.4,146.0,115.2
Бинаш,54.820618,70.881683,153,127.0,97.87,40.0,83.5,106.8,148.7,115.2
Еремеевка,54.757515,70.890701,155,129.0,91.07,42.0,83.5,106.8,148.7,115.2
Ногайбай,54.881763,70.926979,82,127.0,99.9,46.0,81.4,105.4,150.3,115.3
Образец,54.875397,70.796257,222,129.0,92.73,48.0,81.2,104.6,151.3,115.4
Буденное,53.1812535,66.5524077,492,201.0,15.3,54.0,112.2,143.1,181.5,124.2
Куприяновка,53.221336,66.506973,21,200.0,19.79,56.0,111.4,145.1,181.1,124.1
Жамбыл,53.8894492,73.1089828,255,48.0,0.31,2.0,43.1,72.7,126.5,109.8
Ондирис,53.9784697,72.8934674,325,59.0,10.62,26.0,55.6,79.6,126.9,109.6
Кайрат,52.913689,73.55146,225,76.0,0.6,6.0,34.9,79.2,113.3,110.5
Мортык,53.5622505,72.9286611,388,123.0,22.35,53.0,33.8,65.7,121.2,109.2
Тельжан,53.660759,72.602715,346,125.0,14.9,55.0,33.7,64.9,123.2,109.5
Мальцево,54.2653401,68.3061657,174,131.0,0.68,22.0,66.0,97.7,150.8,114.3
Енбек,54.2487695,68.2516418,106,135.0,0.57,24.0,64.6,98.9,154.0,116.3
Есильское,54.2562283,68.2175455,135,120.0,0.51,13.0,66.0,96.1,150.1,113.4
Барневка,55.1645146,69.4042147,157,114.0,1.02,31.0,69.3,85.9,146.0,106.4
Семипалатное,54.4478457,68.6460797,203,112.0,1.5,15.0,69.6,100.4,148.9,113.3
Писаревка,54.63208,70.732681,319,130.0,75.82,43.0,74.1,106.7,149.7,116.2
Бастомар,54.528683,70.796867,472,128.0,64.95,41.0,67.0,100.3,146.8,116.0
Веселовка,54.577446,70.596321,180,130.0,69.23,36.0,77.3,108.9,150.4,115.9
Новоалександровка,54.496716,68.504807,180,116.0,7.95,12.0,66.1,92.9,146.3,110.9
Шаховское,54.7318153,69.3548342,740,141.0,19.79,48.0,83.9,105.8,153.2,113.0
Стрельниковка,53.9887247,68.3268526,150,161.0,2.18,5.0,34.3,105.0,157.5,118.4
Аксу,53.8229855,67.8078908,160,179.0,18.61,57.0,85.1,116.7,164.9,117.4
Жанасу,53.8326866,67.8870696,127,176.0,16.62,2.0,82.9,114.3,164.0,117.6
Карасай батыра,53.125417,68.0360983,259,285.0,3.37,9.0,117.3,135.2,181.5,123.5
Агынтай батыра,53.0620564,68.0518484,392,289.0,0.4,2.0,113.4,133.5,178.0,122.6
Орловка,53.1711642,68.0668688,92,267.0,0.61,6.0,107.0,128.4,172.3,120.3
Чистое,55.101256,68.3427794,118,134.0,49.63,36.0,63.1,78.2,140.2,103.5
Шалкар,53.1775137,68.5159591,487,319.0,8.16,-6.0,94.1,119.2,155.7,116.5
Жарколь,52.5101306,66.7043414,59,200.0,0.77,13.0,133.9,161.8,199.5,136.0
Сухорабовка,53.5736874,67.6029499,479,204.0,8.15,25.0,88.7,121.4,170.2,117.5
Становое,54.8205997,68.3186393,187,144.0,36.49,45.0,71.9,84.8,140.8,105.1
Александровка,54.2347464,68.1394609,427,132.0,0.81,25.0,68.3,102.3,153.5,114.8
Дайындык,54.5021537,69.0646453,177,141.0,17.71,40.0,76.0,105.4,151.4,114.0
Береке,54.9407252,69.8863836,154,137.0,39.84,51.0,78.5,100.2,150.0,111.5
Калугино,55.035027,68.7929902,232,128.0,20.09,38.0,66.6,84.2,143.9,106.4
Беловка,55.0665882,68.799088,210,131.0,20.49,36.0,66.3,83.9,143.5,106.1
Коваль,55.0501661,68.2970537,46,138.0,51.67,48.0,63.1,78.2,140.2,103.5
Токты,52.568994,67.4070882,99,260.0,0.29,7.0,152.5,160.5,214.1,135.9
Литвиновка,52.5853205,67.4967383,170,262.0,0.25,6.0,155.2,160.2,214.6,135.9
Салкынколь,52.5590287,67.4251127,242,262.0,0.36,10.0,152.5,160.5,214.1,135.9
Рухловка,52.7000541,67.6423072,50,274.0,0.35,5.0,158.9,154.9,215.8,134.5
Гусаковка,52.7506068,67.6686143,619,279.0,0.08,2.0,151.6,152.3,210.1,132.7
Матвеевка,52.8346101,67.8094625,177,289.0,2.28,7.0,149.4,150.4,207.1,131.9
Константиновка,52.8362175,67.8628921,802,298.0,5.0,16.0,147.9,148.6,204.2,131.0
Целинное,52.9028195,68.0451965,130,361.0,12.85,50.0,136.2,144.4,193.6,127.9
Горное,52.9292208,68.2443023,95,425.0,8.6,100.0,132.0,140.5,187.6,125.8
Красногорка,53.2729127,68.2108926,259,288.0,15.03,21.0,97.1,120.5,164.8,117.9
Галицино,53.3412386,68.2065367,36,291.0,10.59,31.0,97.1,120.5,164.8,117.9
Новоукраинка,53.3163262,67.9793858,858,303.0,13.13,54.0,102.4,125.5,172.3,119.1
Косколь,53.3417894,67.8201055,38,267.0,16.5,13.0,104.4,130.3,177.4,120.2
Заря,53.5154604,68.5305905,83,269.0,8.6,25.0,69.7,101.2,150.6,112.9
Жумысшы,53.5017169,68.5305691,70,273.0,8.67,29.0,69.7,101.2,150.6,112.9
Уголки,53.3217738,68.4860659,58,290.0,14.44,-16.0,80.4,111.5,151.8,114.8
Комаровка,53.3221071,68.2865523,344,298.0,10.59,38.0,88.1,118.2,160.8,117.1
Акан сере,53.3400471,68.3157348,80,281.0,8.57,21.0,88.1,118.2,160.8,117.1
Береславка,52.7426055,67.3025035,112,358.0,9.66,76.0,156.0,158.1,217.1,135.3
Новосветловка,52.7572822,67.5023173,367,336.0,4.53,31.0,145.6,156.7,213.4,133.2
Баян,53.0021046,67.9594087,139,308.0,8.59,0.0,127.9,139.0,186.8,125.8
Шолакозек,53.5661593,68.1713676,63,246.0,14.58,12.0,83.0,115.8,160.2,115.2
Егиндыагаш,53.6037617,68.0490588,90,217.0,20.73,18.0,90.4,121.0,165.4,116.0
Сарыбулак,53.4724157,68.1568193,69,278.0,11.48,20.0,82.6,112.1,161.8,115.4
Шоккарагай,53.4446403,68.0835846,111,275.0,14.91,15.0,92.4,119.7,166.9,117.3
Междуозёрное,53.4500592,67.9525852,40,229.0,23.55,-31.0,93.1,118.4,167.5,116.1
Колесниковка,53.3616932,67.9582929,62,283.0,17.73,34.0,98.1,122.5,169.6,117.7
Елецкое,53.405541,67.9525852,321,260.0,22.53,11.0,98.1,122.5,169.6,117.7
Айыртауское,53.3851202,67.9955864,101,300.0,20.73,40.0,98.1,122.5,169.6,117.7
Сырымбет,53.4818786,67.9940414,430,237.0,21.75,-23.0,93.1,118.4,167.5,116.1
Сулуколь,53.5268526,67.8197837,96,236.0,22.9,58.0,99.0,119.7,170.4,117.0
Прекрасное,53.3757157,67.4134022,10,206.0,0.4,8.0,103.4,131.5,178.4,120.1
Никольское,53.2335395,67.518239,109,241.0,5.1,17.0,119.2,139.0,191.0,124.3
Никольско-Бурлукское,53.2128178,67.6370072,253,234.0,0.32,1.0,115.7,137.9,188.5,123.8
Всеволодовка,53.4379945,67.4226665,148,204.0,0.45,9.0,103.4,131.5,178.4,120.1
Бурлык,53.336985,67.4790358,130,244.0,1.45,26.0,107.9,134.1,183.7,121.9
Аксёновка,53.207986,67.4355411,293,250.0,10.94,28.0,118.9,140.1,190.6,124.2
Светлое,53.7956828,68.2084894,246,186.0,0.54,4.0,69.2,105.3,157.0,116.2
Укили Ыбырай,53.7074529,68.5959291,152,213.0,11.77,-1.0,59.0,95.6,147.4,113.7
Кумтоккен,53.7638582,68.5752975,243,208.0,13.87,-5.0,50.9,86.7,146.1,113.7
Камсакты,53.5797163,68.4649343,266,232.0,0.44,8.0,67.4,100.3,150.8,113.5
Бирлестик,53.5842513,68.3524274,389,235.0,4.61,8.0,70.6,104.0,154.5,114.3
Альжан,53.0645321,68.643372,152,389.0,14.08,58.0,97.2,120.1,157.6,117.9
Заря,53.0150673,68.6056709,136,388.0,10.79,13.0,107.8,128.6,165.0,120.9
Ботай,53.3041595,67.6472211,38,261.0,4.87,39.0,105.9,133.0,182.3,121.5
Каратал,53.3910836,67.6432514,285,253.0,12.11,28.0,100.3,128.6,177.2,119.6
Высокое,53.2772496,67.6776695,61,259.0,6.09,28.0,105.5,131.8,179.8,120.8
Каракамыс,53.6986121,68.268013,147,208.0,3.09,9.0,70.7,106.7,155.8,115.2
Даукара,53.6542022,68.1358337,274,213.0,12.76,14.0,80.2,114.1,161.3,116.3
Жаксы Жалгызтау,52.6421651,68.2249474,132,370.0,1.03,9.0,57.7,153.8,203.8,132.1
Сарысай,53.0826834,67.7342748,70,282.0,5.58,44.0,123.8,141.8,192.9,126.2
Петропавловка,53.0067014,67.695136,46,289.0,14.1,51.0,134.5,145.1,198.2,128.2
Карловка,53.0192238,67.7919101,42,311.0,13.37,74.0,132.4,143.2,194.3,127.4
Бурлык,53.1656074,67.9684638,56,260.0,0.71,5.0,107.5,131.1,176.2,121.0
Кутузовка,53.1910447,67.8534507,148,263.0,0.43,12.0,109.6,133.2,180.0,122.0
Кирилловка,53.1477267,67.7912511,749,254.0,0.63,12.0,120.2,139.8,189.0,125.3
Каменный Брод,53.0945653,67.6908874,497,257.0,4.71,20.0,123.8,141.8,192.9,126.2
Сарытубек,53.2005831,67.9444312,43,264.0,0.6,10.0,109.6,133.2,180.0,122.0
Уялы,54.1629868,72.2976779,350,128.0,36.68,78.0,43.2,76.8,131.0,110.6
Аксары,54.2971934,72.2644614,166,121.0,49.69,71.0,51.4,82.1,134.4,111.9
Ульгили,53.597446,72.0809125,252,98.0,32.67,-16.0,33.8,65.7,121.2,109.2
Тугуржап,53.5150011,71.9287347,37,128.0,22.45,-18.0,32.5,65.8,120.0,109.2
Майское,53.8957917,72.2666072,411,95.0,27.75,45.0,43.1,72.7,126.5,109.8
Кызылту,53.718933,71.5046024,387,109.0,19.09,-5.0,33.7,64.9,123.2,109.5
Кулыколь,53.7199259,71.9975228,671,66.0,32.46,-48.0,33.7,64.9,123.2,109.5
Карашилик,53.7794565,72.0460653,266,64.0,38.99,-50.0,33.1,66.9,125.5,109.7
Киши Караой,54.1047789,71.3787102,320,86.0,50.87,1.0,57.5,81.8,128.5,109.9
Байтус,53.989253,71.1807632,125,80.0,34.17,-19.0,44.4,75.4,129.3,110.5
Кенащы,54.0204148,71.0951686,203,93.0,30.37,8.0,46.5,73.9,129.3,110.3
Ащиколь,53.5948481,71.1249303,321,138.0,21.92,37.0,31.7,60.0,121.2,108.4
Безлесное,54.1278581,69.456017,88,134.0,25.74,-1.0,45.8,80.0,143.5,115.2
Каратомар,54.5032807,69.2173004,225,140.0,24.11,40.0,74.9,105.2,152.5,114.7
Амангельды,54.3259971,69.4720244,42,137.0,41.61,2.0,65.4,99.5,151.6,117.3
Степное,54.229668,69.52775,142,135.0,30.59,0.0,56.2,89.1,147.8,116.5
Южное,54.1012926,69.6309163,85,143.0,15.16,8.0,47.2,80.8,144.5,115.8
Борки,54.6260838,69.7526908,10,132.0,46.97,36.0,80.1,105.9,154.8,115.7
Барыколь,54.1755982,69.9659586,53,141.0,21.41,5.0,52.2,86.7,148.0,116.3
Кучковка,54.1470035,69.7863578,91,140.0,16.26,5.0,56.2,84.8,145.9,116.3
Добровольское,54.4030707,69.5706224,249,140.0,46.92,5.0,71.7,103.9,153.5,117.1
Новороссийское,54.3709461,69.9273991,52,134.0,42.15,-1.0,72.8,105.4,152.6,117.3
Талапкер,54.431638,68.3590364,41,124.0,8.09,17.0,69.0,98.5,148.3,112.7
Трудовое,54.5783551,68.4486866,273,140.0,15.44,38.0,71.5,89.5,143.8,108.5
Владимировка,54.4874042,68.1685352,41,143.0,20.04,35.0,64.4,89.8,145.1,109.5
Поляковка,54.3841563,68.4238815,43,115.0,1.68,11.0,69.0,98.5,148.3,112.7
Амангельдинское,54.355137,68.3443915,475,121.0,1.77,-1.0,67.9,96.8,147.8,112.2
Жаркайын,54.1861968,67.8326797,80,120.0,0.39,11.0,72.6,103.2,153.2,112.8
Мектеп,54.0520573,67.6722836,171,128.0,0.61,9.0,76.2,108.4,157.2,114.3
Новоандреевка,54.6872164,68.4011149,58,137.0,23.11,38.0,69.7,91.0,142.3,106.8
Бостандык,54.5696112,68.1605315,214,144.0,27.53,37.0,64.2,87.9,143.1,107.5
Бексеит,54.6072476,68.0857944,356,143.0,33.7,36.0,65.5,88.8,142.9,107.0
Луговое,54.3862681,68.5906505,40,116.0,1.55,8.0,69.6,100.4,148.9,113.3
Тонкошуровка,53.9038831,68.6848497,93,168.0,26.84,12.0,50.0,84.0,144.8,113.9
Степное,53.8285471,68.745017,79,174.0,27.05,-39.0,46.1,81.6,143.5,113.1
Ивано-Петровка,53.9233972,67.9904365,284,176.0,11.58,7.0,79.6,113.9,161.1,117.3
Лузинка,53.9194799,67.8829765,97,179.0,14.06,58.0,80.1,114.3,161.8,116.9
Актас,53.8510077,68.2069015,170,180.0,3.46,6.0,68.8,105.1,157.8,117.3
Карагай,53.8888116,68.2977962,121,185.0,7.29,18.0,63.4,100.6,155.6,116.9
Алабие,54.1109933,68.2352685,103,159.0,12.67,3.0,73.0,107.6,157.8,118.0
Черуновка,54.0460356,67.9920673,175,163.0,15.23,54.0,76.1,110.8,159.3,116.8
Тауагаш,54.3952761,67.8949713,283,148.0,20.62,38.0,63.3,90.0,146.4,109.8
Бирлик,54.2427105,68.1035614,155,118.0,0.57,13.0,68.3,102.3,153.5,114.8
Мадениет,54.2982828,68.1356191,29,130.0,4.4,19.0,66.2,94.7,149.8,112.7
Леонидовка,54.0768654,68.6955785,56,146.0,26.11,-10.0,53.5,90.9,149.5,116.6
Советское,54.0462372,68.4159851,209,163.0,7.98,7.0,26.1,98.0,155.7,118.3
Амангельды,54.1774318,67.9381871,60,134.0,0.52,29.0,72.9,104.7,153.4,113.4
Сарыман,54.310565,67.8216075,28,149.0,12.55,39.0,67.9,95.9,149.4,110.8
Ульги,54.3670585,67.1712684,27,158.0,42.73,39.0,69.4,90.3,143.3,104.2
Баян,54.3207286,67.4699591,440,156.0,25.99,42.0,77.5,102.0,149.1,108.6
Баймаганбета Изтолина,54.2579298,67.2894144,60,156.0,28.91,37.0,72.8,95.8,147.6,107.1
Архангелка,54.3835815,67.3846864,434,155.0,34.61,41.0,71.9,94.1,144.7,105.6
Айтуар,54.3206785,67.2158145,158,153.0,37.08,34.0,74.4,96.5,146.8,106.4
Озерное,54.2726424,66.2366795,430,171.0,88.94,53.0,63.4,82.3,136.4,99.3
Каракамыс,54.2530914,66.3540744,59,160.0,81.18,42.0,66.0,82.8,138.9,100.0
Сабит,54.4945581,66.6364574,96,164.0,78.59,45.0,62.9,79.7,135.7,98.3
Ольговка,54.3638081,66.6235828,36,162.0,72.24,47.0,69.4,85.2,138.8,99.6
Жанажол,54.3931274,66.490159,242,156.0,82.32,32.0,67.0,83.4,137.7,99.1
Бауманское,54.2327534,66.2374734,160,162.0,90.08,29.0,64.6,84.3,139.0,100.8
Майбалык,54.281738,66.7903089,164,162.0,58.76,47.0,71.7,87.9,143.5,103.0
Октябрь,54.6526087,67.7450037,25,141.0,50.72,31.0,64.5,82.8,139.2,102.6
Симаки,54.7320175,67.8026175,49,148.0,56.0,40.0,60.4,79.4,139.7,103.3
Новорыбинка,54.6625883,67.4094486,359,147.0,58.54,33.0,60.4,77.6,137.4,100.5
Миролюбово,54.6953399,67.4625349,145,146.0,60.53,32.0,63.8,81.2,138.2,101.2
Петровка,54.4954928,66.9772911,226,152.0,61.7,33.0,67.4,85.2,138.5,100.9
Мирное,54.5739026,67.3085975,416,144.0,53.43,30.0,63.3,80.5,138.7,101.4
Железное,54.7768806,67.3440456,361,148.0,71.84,34.0,63.2,79.4,134.9,99.2
Троицкое,54.4676933,67.6668548,535,148.0,32.32,34.0,61.9,83.8,143.6,106.1
Озерное,53.8539284,68.8841164,321,164.0,36.17,-49.0,47.0,80.5,141.1,113.1
Малое Белое,54.9002536,69.2763519,53,136.0,9.43,39.0,73.1,90.2,147.7,108.4
Гончаровка,55.2013817,69.4533562,97,131.0,0.74,43.0,73.3,86.9,147.0,107.1
Новогеоргиевка,55.0711684,69.8627042,29,136.0,30.23,51.0,73.6,92.0,150.4,110.7
Кондыбай,53.7484063,72.5124692,401,128.0,17.68,58.0,33.7,64.9,123.2,109.5
Кобенсай,53.7464014,72.7824497,373,76.0,0.19,3.0,33.7,64.9,123.2,109.5
Кузексай,53.8505015,72.6961898,108,57.0,7.12,17.0,43.1,72.7,126.5,109.8
Жас Улан,53.4194052,72.7573012,273,111.0,36.05,41.0,36.3,68.5,119.1,109.2
Карашилик,53.4267191,72.552123,145,124.0,38.31,54.0,36.3,68.5,119.1,109.2
Коктерек,53.4759917,73.1992435,251,124.0,27.35,42.0,32.5,65.8,120.0,109.2
Каратерек,53.9206425,73.5117101,181,128.0,2.71,6.0,43.1,72.7,126.5,109.8
Жаскайрат,53.0771667,73.5541105,139,79.0,4.37,14.0,38.2,74.0,114.8,109.2
Тлеусай,53.7318571,73.2736587,200,88.0,0.74,21.0,33.7,64.9,123.2,109.5
Амангельды,53.8235571,73.3421087,37,122.0,10.56,54.0,33.1,66.9,125.5,109.7
Кулыколь,52.7802874,73.7572288,718,82.0,0.96,2.0,38.8,86.5,114.8,112.4
Каратал,52.7425276,73.7021255,204,83.0,3.41,3.0,44.7,95.4,116.7,114.7
Береке,52.7437356,73.590846,152,86.0,7.31,0.0,44.7,95.4,116.7,114.7
Суатколь,54.1412345,66.9830417,10,162.0,39.83,38.0,82.6,106.6,153.0,109.4
Жаркен,54.0364451,67.0563389,248,165.0,29.49,47.0,85.6,112.0,157.1,111.6
Интымак,53.9418918,67.0826911,50,163.0,23.95,41.0,86.3,113.8,160.2,112.8
Дмитриевка,53.8988767,67.004671,454,167.0,28.17,45.0,85.3,113.3,159.0,112.1
Акжан,53.8024377,66.6982555,343,175.0,38.0,42.0,87.3,109.1,156.0,111.2
Рассвет,53.803971,66.5284824,35,180.0,48.02,45.0,81.8,106.3,152.7,109.6
Ракитное,53.9301611,66.8209458,50,168.0,39.35,35.0,80.6,109.4,155.8,110.5
Степное,53.8946412,66.8524809,469,166.0,35.09,33.0,83.6,111.7,157.6,111.5
Дружба,53.8469571,66.9298267,266,168.0,27.76,35.0,92.7,115.9,160.0,112.7
Северное,53.9985845,66.5322507,10,166.0,58.51,33.0,76.9,97.6,149.0,106.3
Докучаево,53.911973,66.4887856,613,172.0,55.63,39.0,78.8,101.1,150.6,107.9
Аймак,53.4569335,70.1337146,383,236.0,40.78,94.0,22.8,51.8,114.6,103.0
Талдыколь,53.5002747,70.7162904,7,177.0,14.65,35.0,25.3,52.5,115.9,106.0
Золоторунное,53.5743399,70.7659435,16,163.0,8.5,21.0,28.9,57.0,118.9,107.3
Калиновка,53.7243418,70.0766372,327,165.0,21.14,17.0,24.8,54.6,120.5,106.4
Константиновка,53.6939115,70.1492929,209,157.0,26.95,9.0,24.8,54.6,120.5,106.4
Караагаш,53.6301601,70.1149606,665,195.0,28.87,38.0,22.8,52.0,117.2,104.6
Красный Яр,55.3697588,69.3669891,61,96.0,0.5,11.0,71.1,85.0,147.4,107.0
Кустовое,55.1987611,69.3896699,263,102.0,1.81,13.0,69.3,85.9,146.0,106.4
Красноярка,55.2399127,69.4346237,324,99.0,0.46,11.0,69.3,85.9,146.0,106.4
Желяково,55.2908588,69.3978667,115,96.0,0.42,10.0,70.1,85.8,146.5,106.5
Караагаш,54.2256541,66.9441175,48,156.0,47.27,41.0,78.6,98.9,148.1,106.1
Жамбыл,54.2018675,66.9842842,323,158.0,44.01,43.0,80.7,101.1,149.1,107.1
Есперли,54.1121254,66.7873907,121,160.0,48.92,42.0,79.9,102.4,150.9,107.3
Сумное,55.3315612,69.0555095,149,132.0,17.81,44.0,75.8,85.1,144.5,105.9
Остановочный пункт 2603 км,54.8760221,68.8476544,32,131.0,12.25,33.0,67.4,87.1,143.8,106.7
Николаевка,55.196128,68.8156986,15,135.0,25.25,46.0,70.9,85.0,142.9,105.5
Дубровное,55.2754486,68.9101982,160,141.0,25.33,47.0,73.2,85.3,144.2,106.0
Орёл,54.9648539,68.3253908,37,138.0,46.27,40.0,63.2,78.9,140.3,103.7
Токаревка,54.7259833,68.2347107,113,143.0,34.55,44.0,68.3,87.2,141.3,105.7
Минкесер,54.5993676,67.9434871,796,144.0,39.13,36.0,63.5,84.5,142.2,105.8
Дачное,54.6272266,67.5014376,30,144.0,52.56,30.0,69.0,87.2,140.5,102.6
Степное,54.4578155,67.8199768,82,149.0,28.77,39.0,74.7,89.5,144.0,107.0
Раздольное,54.5642246,67.7935409,94,145.0,40.45,35.0,62.4,82.9,141.8,105.0
Новодубровное,54.8076973,67.9845142,163,146.0,52.98,47.0,61.1,77.7,138.6,103.1
Михайловка,54.9382866,67.8810882,448,139.0,66.38,40.0,62.5,80.5,136.3,101.2
2629 км,54.855286,69.2117075,,138.0,6.74,44.0,74.2,90.5,147.0,108.1
Сарыбулак,52.8805271,67.3163999,40,333.0,15.74,97.0,147.9,151.3,210.9,131.2
Мадениет,53.0012686,67.2152721,9,271.0,10.42,17.0,143.9,151.2,207.3,129.2
Кокалажар,52.9259016,67.0963322,419,246.0,0.54,15.0,146.7,154.6,211.3,131.3
Чернозубовка,52.6929291,66.6287558,271,191.0,0.49,20.0,128.4,159.3,198.5,133.6
Стерлитамак,52.7725291,66.5557902,31,191.0,0.75,24.0,132.5,156.0,197.5,131.8
Григорьевка,52.8004769,66.819501,25,220.0,1.09,26.0,136.7,158.4,205.0,132.7
Возвышенка,52.7977292,66.7524333,333,227.0,1.0,36.0,136.7,158.4,205.0,132.7
Брилёвка,52.767789,66.7150712,24,191.0,0.41,7.0,132.3,158.4,200.8,132.2
Раисовка,52.9180264,67.4657893,606,344.0,21.65,39.0,150.5,150.9,210.3,131.4
Жанасу,53.1061326,67.452007,46,293.0,15.27,55.0,131.6,144.0,197.5,126.7
Урожайное,52.7713953,66.5026458,732,197.0,0.51,31.0,125.1,156.0,195.4,131.4
Степное,52.7552454,66.4173739,36,207.0,5.33,40.0,120.9,156.4,194.5,131.2
Чернобаевка,52.8799684,67.012886,161,230.0,0.22,9.0,145.8,157.3,210.5,131.3
Берёзовка,52.9062602,66.9168747,240,247.0,6.08,25.0,143.7,157.3,206.9,131.0
Сарыадыр,52.7906559,67.0625215,130,258.0,5.81,42.0,148.6,157.0,214.3,133.4
Новоселовка,53.2008338,67.0367521,895,199.0,5.63,-9.0,113.8,139.6,187.1,123.9
Мукур,53.2926321,67.0654879,80,187.0,3.94,49.0,103.3,136.7,181.6,121.9
Шукырколь,53.1243801,67.3033995,391,265.0,16.4,47.0,132.2,145.9,198.0,126.6
Караагаш,53.0428349,67.154194,52,265.0,9.82,44.0,143.9,151.2,207.3,129.2
15 лет Казахстана,53.2095928,67.3511423,126,248.0,14.35,41.0,118.9,140.1,190.6,124.2
Конырсу,52.3559913,66.7162477,22,215.0,3.38,22.0,133.9,161.8,199.5,136.0
Большой Талсай,52.470635,66.76267,16,201.0,0.49,18.0,137.6,162.6,202.6,136.7
Симоновка,52.6464487,66.920633,31,225.0,0.51,12.0,142.5,162.3,208.5,136.3
Князевка,52.7283691,67.1480017,13,299.0,3.49,13.0,151.8,160.0,216.4,135.5
Дубровка,52.6041019,67.1266433,17,271.0,2.77,36.0,148.0,161.7,212.4,136.1
Гаршино,52.5535027,67.0469561,273,239.0,0.67,13.0,149.9,161.0,211.4,136.3
Пески,53.2529089,66.9178988,605,179.0,0.99,37.0,105.5,137.2,179.5,122.0
Конюхово,55.1299613,70.6509694,309,132.0,74.31,42.0,76.6,95.3,151.8,114.8
Малая Возвышенка,54.4139083,70.818371,19,127.0,52.73,40.0,66.1,99.3,145.5,116.2
Александровка,54.4323963,71.0879637,251,126.0,60.92,40.0,62.2,93.9,140.7,114.2
Дюсеке,54.7244325,70.9100427,78,128.0,87.71,41.0,76.6,103.5,148.0,115.7
Сарытомар,54.6385889,70.1635414,216,135.0,74.46,-1.0,77.6,103.1,153.3,115.4
Жастар,54.566559,70.2167163,194,131.0,67.72,-5.0,77.6,103.1,153.3,115.4
Куралай,55.0372697,70.8846804,228,115.0,91.23,34.0,79.5,102.4,151.5,115.6
Рощино,54.6666837,70.3587198,85,133.0,80.21,28.0,82.8,107.7,153.0,115.1
Сулышок,54.7612095,70.6189584,181,130.0,89.67,36.0,83.2,105.8,151.7,115.3
Успенка,54.7637599,70.5079364,367,132.0,84.43,51.0,83.6,105.6,152.0,115.0
Уваковское,54.7205307,70.6706714,57,131.0,85.28,37.0,79.2,103.6,150.9,116.0
Косколь,54.7043543,70.668869,23,129.0,83.48,35.0,79.2,103.6,150.9,116.0
Узунколь,54.462456,70.733238,475,127.0,57.07,40.0,69.4,102.6,148.1,116.3
Куломзино,55.2500656,70.4713725,117,133.0,61.03,45.0,89.6,98.6,151.8,112.7
Урожайное,54.8200002,70.7329845,19,129.0,92.3,48.0,83.0,106.4,151.3,115.6
Пролетарка,54.9735743,70.5453157,250,134.0,73.49,53.0,68.2,93.6,151.0,113.8
Садовка,53.4370231,67.3325872,61,214.0,6.33,19.0,102.1,131.5,177.8,120.0
Рясинка,53.4453564,67.2083044,79,205.0,6.63,72.0,100.4,130.7,177.1,119.9
Двойники,53.5838565,67.3073959,124,188.0,5.45,47.0,98.2,124.9,169.6,116.9
Афанасьевка,53.5032357,67.24092,400,207.0,7.15,74.0,94.5,125.9,172.3,118.0
Жалтыр,53.9634836,67.2003221,231,160.0,17.42,42.0,85.9,111.2,157.9,112.3
Мерген,53.8805149,67.1992492,339,162.0,15.35,40.0,85.2,114.4,161.0,113.5
Коноваловка,53.6485045,67.195301,58,143.0,2.61,7.0,102.1,125.2,169.0,116.6
Городецкое,53.7382034,67.1063804,387,165.0,11.03,32.0,98.9,121.0,165.8,115.2
Баганаты,53.7274141,67.2249126,28,158.0,6.04,25.0,110.8,121.5,166.5,115.6
Коктерек,53.9623475,67.6798582,71,141.0,1.55,19.0,78.0,109.9,159.5,115.0
Аканбарак,53.9128829,67.3781633,688,155.0,4.51,34.0,87.3,114.7,162.8,114.9
Повозочное,54.2425601,67.5386236,701,154.0,17.41,38.0,77.5,105.4,152.9,111.0
Ортаколь,54.2300004,67.4782312,32,157.0,18.17,38.0,77.5,105.4,152.9,111.0
Меней,54.2429612,67.6168584,108,153.0,13.32,37.0,76.1,104.7,153.1,111.6
Бирлик,54.1420941,67.6818752,252,138.0,4.41,24.0,76.2,108.4,157.2,114.3
Енбек,53.7556128,67.95825,56,182.0,14.7,4.0,76.1,111.0,162.6,117.5
Белоглинка,53.6770612,67.826972,21,187.0,25.05,8.0,94.8,117.0,166.9,117.3
Социал,53.6880668,67.3055076,104,164.0,3.78,30.0,109.2,122.3,167.2,116.1
Ровное,53.7714425,67.6053571,73,180.0,12.62,46.0,86.1,116.6,166.1,116.9
Алкаагаш,53.8114974,67.5909376,151,175.0,10.48,41.0,86.1,116.6,166.1,116.9
Кенес,54.0476734,67.5974607,248,141.0,2.84,25.0,79.9,110.4,160.0,114.8
Астаган,54.1140624,67.4065303,125,157.0,14.98,38.0,85.2,105.9,156.5,112.7
Ступинка,54.0147291,67.3786352,227,161.0,11.7,39.0,84.7,109.8,159.6,113.8
Семиполка,54.1257332,67.2814749,522,160.0,23.21,41.0,80.9,108.1,155.7,111.9
Балуан,54.2084526,67.1645093,40,162.0,33.15,47.0,78.9,102.6,150.8,108.8
Крещенка,53.4282278,67.0562982,465,171.0,0.69,37.0,99.7,131.5,176.6,119.9
Белоградовка,53.4953477,66.9956589,99,172.0,6.88,39.0,99.1,127.2,171.0,117.7
